Id,Category
5796,6
5797,6
5798,9
5799,8
5800,4
5801,0
5802,3
5803,1
5804,7
5805,4
5806,5
5807,6
5808,6
5809,5
5810,6
5811,6
5812,6
5813,1
5814,5
5815,8
5816,6
5817,7
5818,3
5819,6
5820,7
5821,0
5822,1
5823,7
5824,8
5825,2
5826,6
5827,7
5828,1
5829,3
5830,0
5831,1
5832,2
5833,1
5834,9
5835,5
5836,2
5837,6
5838,6
5839,3
5840,0
5841,6
5842,6
5843,6
5844,9
5845,4
5846,6
5847,9
5848,5
5849,0
5850,2
5851,8
5852,1
5853,1
5854,4
5855,1
5856,4
5857,0
5858,4
5859,4
5860,8
5861,2
5862,6
5863,2
5864,6
5865,8
5866,5
5867,4
5868,1
5869,8
5870,7
5871,1
5872,5
5873,5
5874,2
5875,3
5876,3
5877,3
5878,1
5879,4
5880,7
5881,6
5882,6
5883,7
5884,9
5885,6
5886,6
5887,0
5888,4
5889,4
5890,9
5891,2
5892,3
5893,8
5894,6
5895,6
5896,4
5897,6
5898,1
5899,8
5900,9
5901,9
5902,2
5903,7
5904,0
5905,8
5906,9
5907,0
5908,7
5909,6
5910,6
5911,6
5912,4
5913,4
5914,2
5915,2
5916,9
5917,5
5918,6
5919,9
5920,7
5921,3
5922,3
5923,2
5924,2
5925,3
5926,7
5927,6
5928,2
5929,0
5930,1
5931,6
5932,6
5933,3
5934,6
5935,1
5936,3
5937,4
5938,1
5939,7
5940,7
5941,3
5942,3
5943,5
5944,8
5945,0
5946,9
5947,6
5948,8
5949,3
5950,3
5951,6
5952,0
5953,9
5954,3
5955,6
5956,9
5957,0
5958,1
5959,6
5960,8
5961,0
5962,1
5963,8
5964,8
5965,9
5966,7
5967,4
5968,0
5969,6
5970,1
5971,6
5972,2
5973,6
5974,0
5975,2
5976,6
5977,1
5978,2
5979,1
5980,0
5981,3
5982,6
5983,1
5984,8
5985,1
5986,2
5987,2
5988,9
5989,4
5990,6
5991,1
5992,9
5993,1
5994,4
5995,4
5996,6
5997,6
5998,8
5999,9
6000,7
6001,2
6002,9
6003,9
6004,1
6005,2
6006,3
6007,2
6008,3
6009,8
6010,6
6011,6
6012,1
6013,7
6014,5
6015,4
6016,1
6017,1
6018,5
6019,6
6020,5
6021,0
6022,7
6023,1
6024,6
6025,6
6026,2
6027,8
6028,9
6029,3
6030,3
6031,1
6032,7
6033,6
6034,6
6035,2
6036,8
6037,1
6038,4
6039,8
6040,4
6041,6
6042,2
6043,6
6044,6
6045,9
6046,4
6047,3
6048,0
6049,9
6050,1
6051,8
6052,0
6053,2
6054,5
6055,5
6056,6
6057,8
6058,8
6059,6
6060,6
6061,8
6062,7
6063,6
6064,6
6065,5
6066,0
6067,4
6068,9
6069,2
6070,6
6071,9
6072,0
6073,5
6074,9
6075,6
6076,4
6077,8
6078,6
6079,9
6080,8
6081,4
6082,8
6083,7
6084,8
6085,5
6086,2
6087,2
6088,1
6089,5
6090,6
6091,3
6092,2
6093,6
6094,6
6095,6
6096,5
6097,7
6098,8
6099,7
6100,5
6101,1
6102,2
6103,8
6104,3
6105,5
6106,9
6107,6
6108,6
6109,6
6110,6
6111,2
6112,2
6113,6
6114,6
6115,4
6116,7
6117,8
6118,7
6119,5
6120,5
6121,4
6122,5
6123,2
6124,6
6125,0
6126,0
6127,2
6128,4
6129,0
6130,5
6131,3
6132,6
6133,4
6134,6
6135,8
6136,9
6137,2
6138,2
6139,6
6140,4
6141,8
6142,6
6143,3
6144,9
6145,6
6146,2
6147,1
6148,6
6149,6
6150,1
6151,7
6152,6
6153,4
6154,6
6155,3
6156,4
6157,6
6158,8
6159,3
6160,2
6161,4
6162,7
6163,2
6164,2
6165,6
6166,0
6167,6
6168,0
6169,4
6170,6
6171,9
6172,4
6173,7
6174,5
6175,0
6176,4
6177,6
6178,9
6179,6
6180,8
6181,6
6182,8
6183,6
6184,1
6185,6
6186,5
6187,9
6188,4
6189,7
6190,1
6191,1
6192,6
6193,6
6194,2
6195,1
6196,5
6197,3
6198,4
6199,2
6200,2
6201,6
6202,9
6203,9
6204,7
6205,2
6206,1
6207,1
6208,9
6209,9
6210,5
6211,6
6212,9
6213,6
6214,4
6215,9
6216,5
6217,4
6218,0
6219,9
6220,1
6221,6
6222,2
6223,6
6224,1
6225,2
6226,5
6227,8
6228,3
6229,5
6230,3
6231,3
6232,1
6233,6
6234,5
6235,5
6236,5
6237,6
6238,8
6239,3
6240,7
6241,1
6242,5
6243,0
6244,8
6245,0
6246,6
6247,0
6248,7
6249,0
6250,3
6251,2
6252,2
6253,1
6254,5
6255,5
6256,3
6257,9
6258,6
6259,6
6260,5
6261,6
6262,0
6263,0
6264,2
6265,6
6266,6
6267,2
6268,2
6269,5
6270,1
6271,4
6272,5
6273,7
6274,6
6275,2
6276,6
6277,6
6278,4
6279,8
6280,2
6281,1
6282,6
6283,2
6284,8
6285,6
6286,8
6287,8
6288,9
6289,2
6290,3
6291,8
6292,8
6293,4
6294,9
6295,6
6296,9
6297,1
6298,8
6299,8
6300,4
6301,8
6302,2
6303,5
6304,5
6305,3
6306,7
6307,4
6308,2
6309,8
6310,8
6311,8
6312,2
6313,1
6314,1
6315,3
6316,6
6317,0
6318,6
6319,1
6320,4
6321,8
6322,0
6323,9
6324,6
6325,6
6326,1
6327,9
6328,5
6329,6
6330,7
6331,0
6332,4
6333,5
6334,7
6335,2
6336,9
6337,9
6338,4
6339,6
6340,6
6341,5
6342,1
6343,5
6344,1
6345,4
6346,2
6347,0
6348,6
6349,8
6350,3
6351,9
6352,1
6353,8
6354,7
6355,1
6356,0
6357,1
6358,1
6359,1
6360,9
6361,6
6362,1
6363,2
6364,6
6365,1
6366,6
6367,5
6368,9
6369,9
6370,1
6371,3
6372,3
6373,3
6374,3
6375,0
6376,4
6377,9
6378,2
6379,9
6380,6
6381,6
6382,0
6383,6
6384,3
6385,7
6386,5
6387,0
6388,8
6389,3
6390,3
6391,7
6392,6
6393,9
6394,7
6395,4
6396,1
6397,6
6398,7
6399,1
6400,6
6401,8
6402,6
6403,6
6404,4
6405,2
6406,8
6407,5
6408,6
6409,5
6410,5
6411,6
6412,6
6413,6
6414,6
6415,8
6416,2
6417,7
6418,8
6419,5
6420,9
6421,7
6422,7
6423,5
6424,2
6425,1
6426,0
6427,8
6428,4
6429,5
6430,3
6431,6
6432,7
6433,9
6434,3
6435,5
6436,6
6437,9
6438,2
6439,1
6440,8
6441,7
6442,8
6443,9
6444,0
6445,0
6446,1
6447,5
6448,0
6449,4
6450,1
6451,4
6452,4
6453,8
6454,5
6455,3
6456,2
6457,0
6458,3
6459,2
6460,1
6461,6
6462,5
6463,8
6464,5
6465,3
6466,5
6467,4
6468,6
6469,0
6470,3
6471,6
6472,5
6473,6
6474,5
6475,7
6476,3
6477,9
6478,4
6479,0
6480,3
6481,9
6482,4
6483,6
6484,8
6485,4
6486,3
6487,8
6488,2
6489,7
6490,7
6491,1
6492,7
6493,2
6494,7
6495,8
6496,3
6497,0
6498,8
6499,8
6500,2
6501,9
6502,1
6503,0
6504,2
6505,7
6506,0
6507,9
6508,0
6509,9
6510,4
6511,6
6512,8
6513,1
6514,0
6515,6
6516,1
6517,2
6518,2
6519,9
6520,8
6521,7
6522,5
6523,4
6524,6
6525,5
6526,7
6527,0
6528,5
6529,8
6530,6
6531,8
6532,9
6533,0
6534,1
6535,4
6536,2
6537,2
6538,2
6539,4
6540,0
6541,8
6542,2
6543,7
6544,1
6545,0
6546,8
6547,9
6548,5
6549,2
6550,6
6551,6
6552,8
6553,9
6554,4
6555,6
6556,4
6557,4
6558,2
6559,6
6560,7
6561,6
6562,5
6563,9
6564,1
6565,2
6566,0
6567,8
6568,7
6569,6
6570,8
6571,8
6572,8
6573,2
6574,7
6575,4
6576,4
6577,6
6578,0
6579,0
6580,4
6581,0
6582,7
6583,7
6584,6
6585,8
6586,7
6587,4
6588,7
6589,0
6590,6
6591,0
6592,7
6593,6
6594,6
6595,4
6596,6
6597,9
6598,2
6599,4
6600,5
6601,3
6602,9
6603,8
6604,7
6605,0
6606,6
6607,9
6608,4
6609,4
6610,5
6611,9
6612,6
6613,3
6614,5
6615,4
6616,7
6617,3
6618,3
6619,3
6620,5
6621,6
6622,4
6623,9
6624,6
6625,8
6626,6
6627,5
6628,2
6629,1
6630,6
6631,5
6632,4
6633,8
6634,9
6635,5
6636,6
6637,3
6638,0
6639,2
6640,5
6641,8
6642,6
6643,2
6644,9
6645,6
6646,1
6647,2
6648,4
6649,4
6650,6
6651,3
6652,0
6653,2
6654,0
6655,4
6656,6
6657,7
6658,4
6659,2
6660,6
6661,4
6662,0
6663,3
6664,6
6665,3
6666,6
6667,8
6668,2
6669,6
6670,5
6671,3
6672,6
6673,4
6674,4
6675,8
6676,6
6677,6
6678,6
6679,0
6680,6
6681,6
6682,4
6683,2
6684,6
6685,0
6686,8
6687,7
6688,4
6689,6
6690,1
6691,3
6692,2
6693,6
6694,7
6695,1
6696,8
6697,4
6698,0
6699,1
6700,1
6701,5
6702,0
6703,6
6704,9
6705,0
6706,6
6707,6
6708,0
6709,2
6710,0
6711,4
6712,6
6713,6
6714,2
6715,4
6716,6
6717,2
6718,0
6719,0
6720,1
6721,8
6722,6
6723,4
6724,8
6725,6
6726,0
6727,0
6728,3
6729,4
6730,8
6731,7
6732,8
6733,8
6734,4
6735,5
6736,6
6737,4
6738,4
6739,5
6740,3
6741,4
6742,0
6743,9
6744,3
6745,6
6746,4
6747,9
6748,8
6749,8
6750,8
6751,6
6752,5
6753,6
6754,6
6755,2
6756,8
6757,3
6758,1
6759,2
6760,3
6761,6
6762,1
6763,6
6764,4
6765,7
6766,0
6767,9
6768,6
6769,6
6770,0
6771,7
6772,6
6773,9
6774,0
6775,7
6776,1
6777,5
6778,0
6779,6
6780,8
6781,4
6782,5
6783,6
6784,6
6785,1
6786,2
6787,4
6788,1
6789,6
6790,2
6791,8
6792,6
6793,6
6794,6
6795,7
6796,8
6797,4
6798,0
6799,6
6800,9
6801,0
6802,0
6803,6
6804,6
6805,2
6806,3
6807,1
6808,8
6809,8
6810,5
6811,1
6812,4
6813,3
6814,6
6815,5
6816,4
6817,4
6818,6
6819,4
6820,0
6821,0
6822,6
6823,9
6824,5
6825,1
6826,5
6827,2
6828,8
6829,6
6830,6
6831,0
6832,0
6833,2
6834,6
6835,6
6836,6
6837,6
6838,4
6839,3
6840,4
6841,7
6842,6
6843,8
6844,2
6845,4
6846,5
6847,0
6848,8
6849,3
6850,6
6851,1
6852,7
6853,6
6854,1
6855,1
6856,1
6857,2
6858,6
6859,1
6860,4
6861,2
6862,6
6863,2
6864,9
6865,0
6866,6
6867,6
6868,0
6869,6
6870,5
6871,1
6872,9
6873,6
6874,2
6875,2
6876,6
6877,7
6878,9
6879,5
6880,7
6881,3
6882,6
6883,0
6884,2
6885,4
6886,8
6887,0
6888,5
6889,6
6890,2
6891,1
6892,6
6893,4
6894,5
6895,4
6896,4
6897,2
6898,6
6899,1
6900,1
6901,1
6902,8
6903,0
6904,0
6905,2
6906,4
6907,6
6908,5
6909,8
6910,8
6911,5
6912,7
6913,6
6914,1
6915,7
6916,2
6917,5
6918,6
6919,8
6920,8
6921,0
6922,1
6923,5
6924,8
6925,7
6926,6
6927,4
6928,8
6929,5
6930,4
6931,1
6932,4
6933,8
6934,0
6935,9
6936,1
6937,2
6938,7
6939,6
6940,6
6941,6
6942,0
6943,3
6944,6
6945,7
6946,2
6947,4
6948,2
6949,0
6950,1
6951,1
6952,3
6953,4
6954,6
6955,4
6956,3
6957,0
6958,2
6959,2
6960,4
6961,5
6962,8
6963,4
6964,6
6965,2
6966,6
6967,3
6968,9
6969,5
6970,9
6971,6
6972,7
6973,8
6974,8
6975,9
6976,2
6977,6
6978,6
6979,5
6980,4
6981,4
6982,9
6983,4
6984,5
6985,9
6986,0
6987,9
6988,8
6989,5
6990,2
6991,4
6992,5
6993,4
6994,8
6995,1
6996,6
6997,9
6998,4
6999,9
7000,2
7001,4
7002,0
7003,9
7004,2
7005,1
7006,6
7007,8
7008,6
7009,6
7010,2
7011,3
7012,0
7013,6
7014,4
7015,6
7016,8
7017,1
7018,3
7019,1
7020,5
7021,2
7022,2
7023,5
7024,4
7025,6
7026,7
7027,7
7028,5
7029,0
7030,0
7031,6
7032,0
7033,2
7034,3
7035,4
7036,5
7037,8
7038,9
7039,6
7040,8
7041,0
7042,4
7043,4
7044,0
7045,8
7046,3
7047,6
7048,5
7049,7
7050,1
7051,6
7052,4
7053,4
7054,7
7055,6
7056,6
7057,4
7058,9
7059,4
7060,0
7061,6
7062,9
7063,1
7064,6
7065,6
7066,1
7067,2
7068,0
7069,7
7070,2
7071,5
7072,5
7073,6
7074,8
7075,2
7076,0
7077,2
7078,4
7079,6
7080,3
7081,0
7082,6
7083,4
7084,6
7085,5
7086,7
7087,9
7088,5
7089,9
7090,4
7091,9
7092,4
7093,6
7094,4
7095,8
7096,5
7097,5
7098,1
7099,2
7100,6
7101,7
7102,6
7103,1
7104,2
7105,6
7106,5
7107,2
7108,0
7109,0
7110,1
7111,6
7112,0
7113,5
7114,0
7115,2
7116,1
7117,5
7118,2
7119,3
7120,2
7121,0
7122,5
7123,4
7124,6
7125,0
7126,6
7127,6
7128,6
7129,7
7130,6
7131,6
7132,6
7133,8
7134,8
7135,8
7136,1
7137,0
7138,9
7139,6
7140,8
7141,6
7142,4
7143,5
7144,6
7145,7
7146,9
7147,4
7148,6
7149,6
7150,1
7151,4
7152,9
7153,1
7154,6
7155,2
7156,5
7157,8
7158,7
7159,9
7160,5
7161,6
7162,1
7163,5
7164,0
7165,7
7166,4
7167,7
7168,2
7169,8
7170,1
7171,7
7172,4
7173,9
7174,2
7175,3
7176,9
7177,6
7178,6
7179,6
7180,8
7181,6
7182,8
7183,6
7184,4
7185,8
7186,3
7187,7
7188,8
7189,6
7190,3
7191,0
7192,1
7193,1
7194,0
7195,8
7196,6
7197,4
7198,6
7199,2
7200,2
7201,2
7202,8
7203,2
7204,9
7205,7
7206,4
7207,6
7208,0
7209,7
7210,4
7211,4
7212,6
7213,5
7214,8
7215,7
7216,8
7217,5
7218,0
7219,1
7220,0
7221,6
7222,6
7223,6
7224,6
7225,8
7226,6
7227,8
7228,1
7229,1
7230,3
7231,6
7232,6
7233,0
7234,3
7235,6
7236,1
7237,2
7238,6
7239,1
7240,2
7241,6
7242,2
7243,8
7244,6
7245,9
7246,6
7247,3
7248,7
7249,2
7250,0
7251,2
7252,7
7253,9
7254,8
7255,0
7256,2
7257,7
7258,0
7259,3
7260,2
7261,3
7262,8
7263,9
7264,6
7265,6
7266,4
7267,0
7268,2
7269,4
7270,6
7271,2
7272,6
7273,9
7274,2
7275,8
7276,0
7277,8
7278,0
7279,7
7280,9
7281,2
7282,2
7283,0
7284,2
7285,0
7286,9
7287,1
7288,1
7289,7
7290,9
7291,6
7292,1
7293,0
7294,2
7295,4
7296,6
7297,3
7298,3
7299,6
7300,5
7301,3
7302,2
7303,1
7304,1
7305,1
7306,3
7307,6
7308,3
7309,2
7310,6
7311,2
7312,4
7313,6
7314,2
7315,2
7316,2
7317,6
7318,8
7319,6
7320,4
7321,8
7322,8
7323,4
7324,0
7325,6
7326,9
7327,3
7328,8
7329,2
7330,8
7331,8
7332,5
7333,6
7334,2
7335,2
7336,0
7337,0
7338,8
7339,3
7340,5
7341,7
7342,8
7343,0
7344,3
7345,6
7346,4
7347,5
7348,5
7349,7
7350,2
7351,4
7352,7
7353,0
7354,6
7355,8
7356,6
7357,5
7358,6
7359,6
7360,7
7361,8
7362,6
7363,6
7364,2
7365,6
7366,0
7367,3
7368,0
7369,6
7370,2
7371,2
7372,7
7373,5
7374,0
7375,5
7376,4
7377,4
7378,1
7379,1
7380,9
7381,0
7382,8
7383,2
7384,3
7385,8
7386,2
7387,7
7388,9
7389,1
7390,2
7391,9
7392,9
7393,0
7394,8
7395,6
7396,1
7397,3
7398,0
7399,9
7400,7
7401,6
7402,6
7403,9
7404,2
7405,6
7406,4
7407,7
7408,5
7409,6
7410,4
7411,2
7412,1
7413,1
7414,0
7415,0
7416,2
7417,1
7418,2
7419,8
7420,5
7421,9
7422,2
7423,7
7424,8
7425,6
7426,5
7427,4
7428,2
7429,6
7430,7
7431,1
7432,4
7433,3
7434,2
7435,0
7436,2
7437,0
7438,4
7439,1
7440,4
7441,4
7442,6
7443,8
7444,3
7445,2
7446,4
7447,5
7448,3
7449,6
7450,8
7451,2
7452,3
7453,0
7454,2
7455,3
7456,8
7457,0
7458,5
7459,6
7460,2
7461,3
7462,6
7463,1
7464,7
7465,6
7466,4
7467,1
7468,5
7469,6
7470,3
7471,5
7472,2
7473,7
7474,6
7475,6
7476,4
7477,2
7478,9
7479,8
7480,4
7481,0
7482,8
7483,0
7484,5
7485,4
7486,1
7487,5
7488,0
7489,6
7490,0
7491,2
7492,5
7493,7
7494,0
7495,0
7496,3
7497,5
7498,3
7499,8
7500,4
7501,1
7502,2
7503,6
7504,4
7505,5
7506,6
7507,4
7508,6
7509,6
7510,9
7511,4
7512,1
7513,9
7514,3
7515,7
7516,4
7517,3
7518,5
7519,8
7520,1
7521,5
7522,1
7523,0
7524,4
7525,8
7526,3
7527,6
7528,1
7529,2
7530,4
7531,4
7532,2
7533,4
7534,6
7535,6
7536,6
7537,9
7538,5
7539,0
7540,2
7541,6
7542,1
7543,0
7544,8
7545,6
7546,0
7547,6
7548,6
7549,0
7550,8
7551,4
7552,9
7553,1
7554,6
7555,6
7556,0
7557,6
7558,6
7559,1
7560,0
7561,2
7562,4
7563,3
7564,6
7565,8
7566,1
7567,2
7568,7
7569,2
7570,7
7571,7
7572,7
7573,5
7574,6
7575,0
7576,0
7577,9
7578,0
7579,7
7580,4
7581,5
7582,9
7583,6
7584,2
7585,7
7586,6
7587,9
7588,8
7589,0
7590,8
7591,2
7592,7
7593,3
7594,9
7595,0
7596,6
7597,1
7598,4
7599,5
7600,7
7601,4
7602,3
7603,2
7604,2
7605,9
7606,6
7607,5
7608,2
7609,6
7610,7
7611,7
7612,9
7613,2
7614,4
7615,2
7616,6
7617,6
7618,3
7619,5
7620,0
7621,3
7622,2
7623,2
7624,1
7625,5
7626,4
7627,6
7628,4
7629,1
7630,7
7631,1
7632,5
7633,1
7634,7
7635,2
7636,6
7637,0
7638,7
7639,0
7640,8
7641,6
7642,0
7643,3
7644,0
7645,3
7646,9
7647,5
7648,2
7649,2
7650,0
7651,6
7652,4
7653,6
7654,6
7655,7
7656,8
7657,2
7658,9
7659,1
7660,2
7661,9
7662,9
7663,6
7664,5
7665,5
7666,7
7667,3
7668,5
7669,9
7670,1
7671,8
7672,0
7673,8
7674,7
7675,2
7676,6
7677,5
7678,9
7679,5
7680,4
7681,5
7682,1
7683,2
7684,6
7685,3
7686,9
7687,6
7688,0
7689,1
7690,8
7691,6
7692,5
7693,5
7694,0
7695,5
7696,4
7697,0
7698,2
7699,1
7700,1
7701,3
7702,1
7703,0
7704,9
7705,3
7706,4
7707,4
7708,3
7709,3
7710,6
7711,2
7712,7
7713,9
7714,3
7715,6
7716,3
7717,1
7718,2
7719,3
7720,6
7721,2
7722,3
7723,0
7724,8
7725,9
7726,2
7727,9
7728,4
7729,9
7730,6
7731,3
7732,0
7733,6
7734,6
7735,2
7736,3
7737,6
7738,5
7739,9
7740,9
7741,9
7742,0
7743,0
7744,1
7745,7
7746,0
7747,6
7748,7
7749,5
7750,2
7751,8
7752,3
7753,7
7754,3
7755,5
7756,6
7757,8
7758,4
7759,5
7760,6
7761,5
7762,4
7763,8
7764,9
7765,2
7766,9
7767,8
7768,6
7769,5
7770,5
7771,2
7772,1
7773,6
7774,4
7775,2
7776,2
7777,6
7778,6
7779,9
7780,1
7781,6
7782,4
7783,8
7784,6
7785,9
7786,0
7787,9
7788,6
7789,9
7790,3
7791,4
7792,7
7793,0
7794,4
7795,6
7796,9
7797,5
7798,8
7799,1
7800,7
7801,9
7802,5
7803,3
7804,9
7805,2
7806,8
7807,6
7808,3
7809,7
7810,4
7811,1
7812,1
7813,3
7814,1
7815,5
7816,2
7817,4
7818,5
7819,7
7820,2
7821,8
7822,2
7823,9
7824,8
7825,5
7826,7
7827,6
7828,8
7829,2
7830,1
7831,9
7832,1
7833,6
7834,6
7835,6
7836,6
7837,2
7838,2
7839,2
7840,2
7841,1
7842,7
7843,1
7844,3
7845,1
7846,1
7847,8
7848,4
7849,2
7850,6
7851,0
7852,6
7853,6
7854,2
7855,7
7856,7
7857,4
7858,2
7859,6
7860,6
7861,6
7862,4
7863,7
7864,1
7865,2
7866,4
7867,5
7868,1
7869,4
7870,6
7871,4
7872,6
7873,3
7874,5
7875,9
7876,0
7877,4
7878,6
7879,0
7880,2
7881,8
7882,6
7883,9
7884,5
7885,2
7886,4
7887,0
7888,6
7889,9
7890,9
7891,9
7892,8
7893,7
7894,4
7895,6
7896,0
7897,4
7898,5
7899,8
7900,9
7901,6
7902,7
7903,2
7904,1
7905,6
7906,9
7907,3
7908,7
7909,1
7910,6
7911,3
7912,6
7913,9
7914,0
7915,0
7916,6
7917,7
7918,4
7919,6
7920,7
7921,4
7922,5
7923,5
7924,4
7925,1
7926,7
7927,8
7928,6
7929,0
7930,5
7931,4
7932,0
7933,8
7934,6
7935,0
7936,4
7937,6
7938,3
7939,8
7940,9
7941,8
7942,1
7943,4
7944,0
7945,0
7946,1
7947,2
7948,8
7949,2
7950,2
7951,1
7952,4
7953,1
7954,6
7955,7
7956,3
7957,5
7958,8
7959,9
7960,4
7961,0
7962,3
7963,5
7964,0
7965,7
7966,6
7967,7
7968,1
7969,0
7970,4
7971,6
7972,2
7973,7
7974,6
7975,9
7976,1
7977,0
7978,0
7979,9
7980,2
7981,4
7982,0
7983,6
7984,1
7985,9
7986,6
7987,6
7988,0
7989,6
7990,3
7991,6
7992,6
7993,4
7994,6
7995,1
7996,9
7997,1
7998,3
7999,6
8000,5
8001,3
8002,4
8003,9
8004,7
8005,3
8006,6
8007,2
8008,5
8009,6
8010,8
8011,2
8012,0
8013,3
8014,0
8015,7
8016,7
8017,8
8018,0
8019,0
8020,9
8021,3
8022,1
8023,1
8024,7
8025,6
8026,2
8027,3
8028,9
8029,8
8030,1
8031,6
8032,3
8033,6
8034,6
8035,2
8036,6
8037,4
8038,6
8039,0
8040,4
8041,5
8042,7
8043,0
8044,4
8045,5
8046,1
8047,6
8048,0
8049,8
8050,7
8051,8
8052,2
8053,9
8054,2
8055,6
8056,2
8057,1
8058,5
8059,8
8060,0
8061,2
8062,9
8063,1
8064,3
8065,2
8066,0
8067,5
8068,1
8069,9
8070,8
8071,6
8072,2
8073,1
8074,7
8075,6
8076,8
8077,5
8078,4
8079,6
8080,1
8081,8
8082,0
8083,8
8084,3
8085,8
8086,6
8087,8
8088,1
8089,4
8090,9
8091,0
8092,1
8093,8
8094,5
8095,6
8096,9
8097,1
8098,4
8099,6
8100,6
8101,9
8102,8
8103,6
8104,5
8105,6
8106,0
8107,4
8108,6
8109,6
8110,6
8111,8
8112,2
8113,6
8114,7
8115,6
8116,7
8117,1
8118,0
8119,1
8120,5
8121,5
8122,4
8123,1
8124,8
8125,4
8126,8
8127,6
8128,2
8129,8
8130,6
8131,8
8132,8
8133,7
8134,7
8135,9
8136,1
8137,5
8138,3
8139,9
8140,3
8141,2
8142,5
8143,4
8144,0
8145,9
8146,0
8147,6
8148,8
8149,1
8150,4
8151,4
8152,0
8153,1
8154,6
8155,6
8156,9
8157,6
8158,9
8159,7
8160,2
8161,5
8162,0
8163,6
8164,6
8165,2
8166,2
8167,8
8168,8
8169,4
8170,1
8171,4
8172,8
8173,7
8174,2
8175,6
8176,0
8177,2
8178,1
8179,8
8180,0
8181,6
8182,7
8183,6
8184,5
8185,7
8186,1
8187,6
8188,3
8189,6
8190,2
8191,1
8192,8
8193,8
8194,8
8195,1
8196,6
8197,3
8198,0
8199,2
8200,6
8201,6
8202,6
8203,9
8204,6
8205,6
8206,5
8207,2
8208,6
8209,0
8210,1
8211,6
8212,2
8213,5
8214,9
8215,6
8216,6
8217,6
8218,3
8219,6
8220,3
8221,4
8222,6
8223,1
8224,2
8225,6
8226,9
8227,6
8228,2
8229,1
8230,4
8231,1
8232,7
8233,2
8234,4
8235,4
8236,0
8237,7
8238,1
8239,9
8240,0
8241,6
8242,2
8243,5
8244,4
8245,6
8246,3
8247,9
8248,4
8249,1
8250,0
8251,4
8252,3
8253,7
8254,9
8255,2
8256,0
8257,6
8258,6
8259,0
8260,4
8261,1
8262,1
8263,9
8264,6
8265,9
8266,3
8267,2
8268,0
8269,9
8270,8
8271,1
8272,5
8273,2
8274,4
8275,8
8276,0
8277,7
8278,4
8279,8
8280,4
8281,6
8282,5
8283,8
8284,7
8285,3
8286,1
8287,5
8288,6
8289,8
8290,8
8291,7
8292,0
8293,5
8294,3
8295,7
8296,1
8297,4
8298,1
8299,3
8300,8
8301,6
8302,8
8303,2
8304,8
8305,5
8306,6
8307,8
8308,7
8309,2
8310,0
8311,5
8312,5
8313,1
8314,8
8315,8
8316,8
8317,4
8318,4
8319,1
8320,1
8321,9
8322,9
8323,0
8324,1
8325,4
8326,4
8327,6
8328,6
8329,2
8330,4
8331,6
8332,3
8333,8
8334,9
8335,3
8336,2
8337,2
8338,6
8339,2
8340,5
8341,6
8342,7
8343,7
8344,1
8345,0
8346,8
8347,4
8348,6
8349,6
8350,0
8351,6
8352,6
8353,2
8354,9
8355,6
8356,0
8357,4
8358,2
8359,0
8360,4
8361,4
8362,0
8363,4
8364,2
8365,9
8366,6
8367,6
8368,1
8369,9
8370,2
8371,5
8372,4
8373,2
8374,2
8375,2
8376,8
8377,2
8378,7
8379,6
8380,6
8381,3
8382,2
8383,5
8384,0
8385,1
8386,4
8387,4
8388,8
8389,8
8390,1
8391,1
8392,8
8393,8
8394,6
8395,7
8396,0
8397,9
8398,6
8399,5
8400,6
8401,4
8402,3
8403,9
8404,9
8405,1
8406,3
8407,8
8408,2
8409,7
8410,0
8411,2
8412,3
8413,8
8414,6
8415,3
8416,5
8417,6
8418,6
8419,6
8420,3
8421,6
8422,3
8423,7
8424,6
8425,0
8426,6
8427,5
8428,5
8429,2
8430,9
8431,0
8432,6
8433,6
8434,2
8435,8
8436,0
8437,1
8438,6
8439,7
8440,1
8441,6
8442,8
8443,6
8444,0
8445,9
8446,6
8447,5
8448,2
8449,6
8450,5
8451,6
8452,7
8453,4
8454,6
8455,4
8456,8
8457,3
8458,3
8459,4
8460,3
8461,6
8462,4
8463,8
8464,5
8465,9
8466,1
8467,8
8468,5
8469,4
8470,2
8471,3
8472,9
8473,9
8474,5
8475,6
8476,5
8477,6
8478,1
8479,8
8480,7
8481,1
8482,7
8483,6
8484,6
8485,2
8486,2
8487,6
8488,3
8489,6
8490,7
8491,0
8492,4
8493,6
8494,8
8495,3
8496,0
8497,9
8498,3
8499,3
8500,3
8501,9
8502,2
8503,9
8504,6
8505,9
8506,6
8507,6
8508,9
8509,1
8510,4
8511,9
8512,4
8513,4
8514,8
8515,7
8516,2
8517,8
8518,2
8519,7
8520,3
8521,1
8522,4
8523,4
8524,9
8525,4
8526,9
8527,7
8528,9
8529,4
8530,0
8531,9
8532,6
8533,5
8534,5
8535,9
8536,6
8537,2
8538,6
8539,6
8540,7
8541,3
8542,0
8543,1
8544,0
8545,8
8546,7
8547,9
8548,6
8549,3
8550,8
8551,1
8552,4
8553,1
8554,6
8555,8
8556,2
8557,7
8558,4
8559,8
8560,6
8561,1
8562,6
8563,8
8564,2
8565,2
8566,6
8567,6
8568,8
8569,9
8570,6
8571,9
8572,6
8573,2
8574,3
8575,2
8576,6
8577,8
8578,6
8579,0
8580,7
8581,0
8582,0
8583,6
8584,1
8585,2
8586,9
8587,4
8588,2
8589,1
8590,4
8591,7
8592,0
8593,4
